1.46662213538330e-01,2.78961279885073e-01,3.83940832810873e-01,4.51320343063645e-01,4.74502206252754e-01,4.51218263108769e-01,3.83752448787954e-01,2.78717761052418e-01,1.46409367121552e-01,-2.02835780564915e-04,-1.46743590414231e-01,-2.78839314607492e-01,-3.83525045621351e-01,-4.50513529178007e-01,-4.73202159690510e-01,-4.49319113727828e-01,-3.81145307893637e-01,-2.75290306459942e-01,-1.42043943397967e-01,5.63305293785225e-03,1.53380792645763e-01,2.86849935982167e-01,3.93111379857323e-01,4.61927704313409e-01,4.86761356612614e-01,4.65419810232599e-01,4.00272751673384e-01,2.98017273379571e-01,1.69010073211857e-01,2.62266079358175e-02,-1.16057839587160e-01,-2.43744245296074e-01,-3.44407110404633e-01,-4.08673157576447e-01,-4.31347529031248e-01,-4.12164965219090e-01,-3.56053347845111e-01,-2.72793730824078e-01,-1.75924097154549e-01,-8.06213591863225e-02
1.60892427035116e-01,3.06008743646186e-01,4.21118547323810e-01,4.94931512151054e-01,5.20203893148481e-01,4.94448820062906e-01,4.20180819004837e-01,3.04670596318639e-01,1.59234061914096e-01,-1.87483050836786e-03,-1.62859056844047e-01,-3.07924748722140e-01,-4.22827283042922e-01,-4.96265826054712e-01,-5.20989718495727e-01,-4.94508245373235e-01,-4.19334103347119e-01,-3.02736463308260e-01,-1.56027476289326e-01,6.54830135082033e-03,1.69213224848010e-01,3.16207969187987e-01,4.33343344867536e-01,5.09400515615755e-01,5.37241965995064e-01,5.14523127033282e-01,4.43932553076607e-01,3.32933170366965e-01,1.93023970065404e-01,3.85860450047989e-02,-1.14585123911685e-01,-2.50931024543603e-01,-3.56818506577801e-01,-4.22113812528957e-01,-4.41495455695662e-01,-4.15368031195480e-01,-3.50243642618316e-01,-2.58444948071187e-01,-1.56934659480782e-01,-6.49622565110358e-02
1.03547522829779e-01,1.96904872087516e-01,2.70881271178279e-01,3.18186863575805e-01,3.34148068656175e-01,3.17166699608574e-01,2.68877855923230e-01,1.93991089767518e-01,9.98303537109050e-02,-4.38227094516441e-03,-1.08428971341390e-01,-2.02096394095079e-01,-2.76175695148019e-01,-3.23364488831327e-01,-3.38982284597165e-01,-3.21429192542767e-01,-2.72342727730721e-01,-1.96437007803990e-01,-1.01039631715653e-01,4.62896326390071e-03,1.10363722973986e-01,2.05982472532607e-01,2.82334574515601e-01,3.32212271064724e-01,3.51075280989929e-01,3.37516696423368e-01,2.93422312394006e-01,2.23803744137752e-01,1.36315191032808e-01,4.04915545199044e-02,-5.32308168225687e-02,-1.34632177638691e-01,-1.94877520917472e-01,-2.27642617055082e-01,-2.30106612421536e-01,-2.03720382320263e-01,-1.54652693364460e-01,-9.37906921884209e-02,-3.61126502116772e-02,8.59276567957539e-04
1.26003731030863e-02,2.38825382979833e-02,3.26596214126634e-02,3.79945067019349e-02,3.92937059321230e-02,3.63674279855179e-02,2.94499113658764e-02,1.91779720855560e-02,6.52980980488167e-03,-7.26998805268389e-03,-2.08699865363205e-02,-3.29243066519267e-02,-4.22249243156023e-02,-4.78208616487310e-02,-4.91124934363991e-02,-4.59115464353111e-02,-3.84606320041386e-02,-2.74099933163028e-02,-1.37532074221746e-02,1.27254062213792e-03,1.63126488691790e-02,3.00362908959123e-02,4.12796773451705e-02,4.91781154976775e-02,5.32743214124321e-02,5.35920621041223e-02,5.06664156476666e-02,4.55243731910588e-02,3.96117495083118e-02,3.46640682992209e-02,3.25200047266337e-02,3.48761477102127e-02,4.29817368003317e-02,5.72727547284346e-02,7.69483664387900e-02,9.95026172646655e-02,1.20245844661697e-01,1.31891330435139e-01,1.24354596201070e-01,8.50308249981830e-02
-8.71198690282708e-02,-1.65827524504882e-01,-2.28531578351191e-01,-2.69202001846886e-01,-2.83957937231175e-01,-2.71445309594233e-01,-2.32967340439209e-01,-1.72355257052726e-01,-9.55919240771371e-02,-1.02253103656256e-02,7.53707318096219e-02,1.52815964049872e-01,2.14543294964060e-01,2.54538143031211e-01,2.68925333829162e-01,2.56346240266328e-01,2.18089519659020e-01,1.57963054698154e-01,8.19202063867229e-02,-2.52228137506844e-03,-8.70167924446606e-02,-1.63194931692920e-01,-2.23474642710907e-01,-2.61784072568843e-01,-2.74130233979390e-01,-2.58956210661450e-01,-2.17252318246365e-01,-1.52412365256244e-01,-6.98536560338236e-02,2.35537793911962e-02,1.20179461246296e-01,2.12358422396037e-01,2.93051631868280e-01,3.56339034730619e-01,3.97651151761684e-01,4.13665329449512e-01,4.01828223464400e-01,3.59521867829910e-01,2.82974950753164e-01,1.66146863406678e-01
-1.78691715529707e-01,-3.40036866200385e-01,-4.68383995577562e-01,-5.51305990221278e-01,-5.80813806441469e-01,-5.54135943616020e-01,-4.73987434088381e-01,-3.48302095490814e-01,-1.89454340008101e-01,-1.30468036414324e-02,1.63617437877260e-01,3.23228434824860e-01,4.50162866194083e-01,5.32011677742186e-01,5.60792339794635e-01,5.33727164339286e-01,4.53511704536360e-01,3.28047325069403e-01,1.69664663265821e-01,-6.08523541930786e-03,-1.81952754440738e-01,-3.40674250740210e-01,-4.66652864154816e-01,-5.47469319672216e-01,-5.75073053223465e-01,-5.46535497879513e-01,-4.64290879191723e-01,-3.35841330091742e-01,-1.72957819356265e-01,9.53872463632115e-03,1.95285373884418e-01,3.68007874586217e-01,5.13085848068848e-01,6.18858421204536e-01,6.77487212384552e-01,6.85221990005830e-01,6.41960592121021e-01,5.50060658696918e-01,4.12451098579687e-01,2.30215909952260e-01
-2.50475755619772e-01,-4.76604905754310e-01,-6.56420935224800e-01,-7.72484579284654e-01,-8.13587927349421e-01,-7.75848721339636e-01,-6.63087800095730e-01,-4.86452825487372e-01,-2.63325215543651e-01,-1.56173890007956e-02,2.32372887891798e-01,4.56340901409776e-01,6.34353214018320e-01,7.48992823022643e-01,7.89061225309700e-01,7.50670795844929e-01,6.37620674844043e-01,4.61019632108958e-01,2.38193285485269e-01,-9.01665742231715e-03,-2.56393647210520e-01,-4.79717084785265e-01,-6.57128863319872e-01,-7.71261925509650e-01,-8.10920106718843e-01,-7.72142363467686e-01,-6.58544985277040e-01,-4.80906888873702e-01,-2.56038894607139e-01,-5.05101389467544e-03,2.48804406789859e-01,4.82486912441909e-01,6.75462819317960e-01,8.11675297231443e-01,8.80937105504300e-01,8.79526848676328e-01,8.09821694161378e-01,6.78868819628302e-01,4.95885328067580e-01,2.68787621701549e-01
-2.94922810074240e-01,-5.61171694732669e-01,-7.72876221231976e-01,-9.09498555945069e-01,-9.57840662120348e-01,-9.13333162284930e-01,-7.80479768358514e-01,-5.72413855360197e-01,-3.09610684713079e-01,-1.78814501775847e-02,2.74154359146211e-01,5.37870708046390e-01,7.47436463215620e-01,8.82342166260186e-01,9.29404663913405e-01,8.84053293209964e-01,7.50771723828945e-01,5.42652343531001e-01,2.80107119445430e-01,-1.11383084287113e-02,-3.02570069178582e-01,-5.65682547615458e-01,-7.74770434228643e-01,-9.09440771945480e-01,-9.56596336412340e-01,-9.11693002972029e-01,-7.79144627647575e-01,-5.71832654328053e-01,-3.09766312654465e-01,-1.80246444396668e-02,2.75814014547452e-01,5.44492548063240e-01,7.63848076398003e-01,9.15229242917903e-01,9.87262707864463e-01,9.76708412981896e-01,8.88195226023882e-01,7.32693683574536e-01,5.24657748555061e-01,2.77853731422348e-01
-3.08087141368143e-01,-5.86231812738137e-01,-8.07419077298552e-01,-9.50202522223119e-01,-1.00080021807032e+00,-9.54440520561945e-01,-8.15826032579805e-01,-5.98670386467490e-01,-3.24353286015700e-01,-1.98255874391821e-02,2.85030366727263e-01,5.60326593402765e-01,7.79094897162065e-01,9.19925307142580e-01,9.69059049567311e-01,9.21730995637780e-01,7.82630053991876e-01,5.65432412250120e-01,2.91453451821342e-01,-1.24493479725323e-02,-3.16516559778136e-01,-5.91010490292765e-01,-8.09134589643968e-01,-9.49660584438149e-01,-9.99003229846797e-01,-9.52535929063309e-01,-8.15014130720855e-01,-6.00060390143536e-01,-3.28757019579585e-01,-2.74808227617357e-02,2.74808533710647e-01,5.49556008769512e-01,7.71567727634512e-01,9.21617993781636e-01,9.88400064236552e-01,9.69545893086974e-01,8.71486301034733e-01,7.07976758167977e-01,4.97168777045860e-01,2.57159048480307e-01
-2.89400072734800e-01,-5.50703622741975e-01,-7.58560896439302e-01,-8.92846812169316e-01,-9.40627455021368e-01,-8.97422692366424e-01,-7.67641358041944e-01,-5.64146467739200e-01,-3.06993117022501e-01,-2.14627252022981e-02,2.64413794022569e-01,5.22601294736628e-01,7.27805136535075e-01,8.59946466531136e-01,9.06125463773904e-01,8.61880088970606e-01,7.31616859952969e-01,5.28171291033680e-01,2.71540938686505e-01,-1.30848154452164e-02,-2.97804997640828e-01,-5.54753714124479e-01,-7.58843077506921e-01,-8.90231875877603e-01,-9.36275489041800e-01,-8.92762359489695e-01,-7.64311139447374e-01,-5.63883825128187e-01,-3.11456079617387e-01,-3.19684932091251e-02,2.47245694311873e-01,4.99306002600178e-01,7.00618840596145e-01,8.33404266707155e-01,8.87628445616895e-01,8.62080567916991e-01,7.64368397239635e-01,6.09643142875038e-01,4.17892856344219e-01,2.09656093791377e-01
