2.81417222018442e-02,5.29037988178056e-02,7.11799322203770e-02,8.04259133817517e-02,7.89663938819736e-02,6.62995724709791e-02,4.33523987407482e-02,1.26150373866190e-02,-2.19275056637562e-02,-5.51370377089083e-02,-8.13669300614178e-02,-9.53704706576261e-02,-9.33459335858044e-02,-7.39084006065462e-02,-3.87308422134603e-02,7.38382503826204e-03,5.71348627371345e-02,1.02019107308824e-01,1.34045056875522e-01,1.47460077396394e-01,1.40035956261091e-01,1.13555286351588e-01,7.33625676130567e-02,2.71139297511933e-02,-1.69192262582856e-02,-5.15401176092494e-02,-7.19066110069994e-02,-7.61588644484681e-02,-6.53554384247995e-02,-4.28543009987102e-02,-1.33774919426440e-02,1.79836994458546e-02,4.66151939602856e-02,6.89552635680559e-02,8.27648428932656e-02,8.71309205859044e-02,8.22834139723672e-02,6.93187879938695e-02,4.99128352125640e-02,2.60793590110664e-02
3.04562811262995e-02,5.78167640726362e-02,7.91734602779248e-02,9.20292613456247e-02,9.45757384300004e-02,8.60162096328230e-02,6.68880825480179e-02,3.93029297787587e-02,6.99948288848141e-03,-2.48937450799413e-02,-5.04525678141680e-02,-6.38981108079880e-02,-6.07677140979023e-02,-3.90853472946661e-02,-2.20788996572069e-04,5.08758010877905e-02,1.06270951225771e-01,1.56472346366497e-01,1.92412997689706e-01,2.07505034957642e-01,1.99190667922550e-01,1.69530763211422e-01,1.24654714541915e-01,7.32460231159605e-02,2.45211839598684e-02,-1.37277123751389e-02,-3.65387130390863e-02,-4.23685285588541e-02,-3.28616693619582e-02,-1.20089872969516e-02,1.49898328325534e-02,4.28488628211895e-02,6.70743519025520e-02,8.44849955651868e-02,9.33693939924256e-02,9.33547359282702e-02,8.51001544647193e-02,6.99317921909939e-02,4.95144176366092e-02,2.56182528154006e-02
3.01073157107030e-02,5.75950949668244e-02,7.99208452563882e-02,9.47535948717383e-02,1.00204854449985e-01,9.51605917476237e-02,7.96730942842394e-02,5.53233618995344e-02,2.54263529324544e-02,-5.06140156222324e-03,-3.00439301458076e-02,-4.32302892002418e-02,-3.94269273477293e-02,-1.59337123195298e-02,2.63252821332865e-02,8.23428724343104e-02,1.43547084549191e-01,1.99352045143487e-01,2.39456579735129e-01,2.56298125673717e-01,2.46936597332011e-01,2.13772041733732e-01,1.63865241763157e-01,1.07090591400090e-01,5.37157928199361e-02,1.21319573511998e-02,-1.26754852838675e-02,-1.96323830585531e-02,-1.11155920845895e-02,8.16561223210414e-03,3.25379424862690e-02,5.66122896837870e-02,7.61675236228181e-02,8.85772516728327e-02,9.28161866435835e-02,8.91650441282078e-02,7.87642753681935e-02,6.31570484233985e-02,4.39258177484372e-02,2.24793775584684e-02
2.70112372460710e-02,5.20776317499258e-02,7.31967408058950e-02,8.83316403946387e-02,9.55753895273872e-02,9.34787155405882e-02,8.15091359016378e-02,6.05487228471250e-02,3.32821430840837e-02,4.29474087487762e-03,-2.02862958467089e-02,-3.36979673606080e-02,-2.99402775482712e-02,-5.42209139461154e-03,3.95744663833214e-02,1.00130987565120e-01,1.67068985583679e-01,2.28613616071056e-01,2.73055539373994e-01,2.91696035592715e-01,2.81150708027244e-01,2.44231455907467e-01,1.89101327473832e-01,1.27006580016906e-01,6.93650730255248e-02,2.51342215214979e-02,-8.28360594180947e-04,-8.12426126324608e-03,-4.44100976585495e-05,1.78896165124312e-02,3.95507184658013e-02,5.95672777728271e-02,7.41731942166103e-02,8.14929536245996e-02,8.13546235502686e-02,7.48032146612153e-02,6.35035320602886e-02,4.91934528229681e-02,3.32964108631913e-02,1.67432279307917e-02
2.12939476675674e-02,4.15134149199706e-02,5.93714458043597e-02,7.32595360004981e-02,8.13249108134521e-02,8.17764006561099e-02,7.34018645775286e-02,5.62075655027126e-02,3.20157991874760e-02,4.80134885193008e-03,-1.94627018945055e-02,-3.36148569847850e-02,-3.07796064310675e-02,-6.27941598834453e-03,4.04988774940903e-02,1.04936591187285e-01,1.77328162138467e-01,2.44627421282349e-01,2.93524712444160e-01,3.13995826405698e-01,3.02137851202405e-01,2.61261854115896e-01,2.00834309299145e-01,1.33674801325991e-01,7.24393717099789e-02,2.65733814994444e-02,5.91470602679080e-04,-6.04686249589108e-03,2.24264341366834e-03,1.90368928867563e-02,3.78049380063559e-02,5.33530250276088e-02,6.25859741380241e-02,6.45926401314513e-02,6.02214311219474e-02,5.13790826018521e-02,4.02794718786916e-02,2.88177934762872e-02,1.81758056169469e-02,8.69529752905750e-03
1.32514292603184e-02,2.64799721994243e-02,3.92815944297826e-02,5.06132405923377e-02,5.87624876663327e-02,6.16095383380298e-02,5.71852367662439e-02,4.44477104721831e-02,2.41079691357093e-02,-7.48958311220710e-04,-2.45436186276641e-02,-3.98398026860194e-02,-3.88414629898857e-02,-1.55716922501436e-02,3.17887178094454e-02,9.92069287868861e-02,1.76589675985942e-01,2.49557026793423e-01,3.02986880595235e-01,3.25306071943323e-01,3.12003415635554e-01,2.66994251195625e-01,2.01286035719426e-01,1.29495414578653e-01,6.55870059797922e-02,1.93579967137229e-02,-5.30838064944535e-03,-1.02107697444456e-02,-1.11751276667593e-03,1.45809208066820e-02,3.00476831669504e-02,4.04773684070842e-02,4.36953213033464e-02,3.99770543277186e-02,3.13441853657611e-02,2.06348103972954e-02,1.06069839613116e-02,3.25483884028143e-03,-5.70050194410755e-04,-1.21503608702720e-03
3.31141506968305e-03,7.80349854278284e-03,1.41028198705604e-02,2.18655187829885e-02,2.96210384269426e-02,3.49640494834014e-02,3.51249570096977e-02,2.78648815725639e-02,1.25333379619135e-02,-8.98730402355717e-03,-3.18119872884528e-02,-4.84227430799303e-02,-5.01058690411571e-02,-2.93729595846614e-02,1.71646939647952e-02,8.64310957166276e-02,1.68160839537254e-01,2.46609407992147e-01,3.04611509850778e-01,3.28782087678648e-01,3.13892965863197e-01,2.64589618196836e-01,1.93699406315297e-01,1.17880452677983e-01,5.24469847299563e-02,7.33810645628060e-03,-1.45652671330996e-02,-1.66896767032860e-02,-6.38140535965527e-03,7.98438355841912e-03,1.94312448096048e-02,2.38111251603518e-02,2.01482180119408e-02,1.01208341530374e-02,-2.95653539951452e-03,-1.52902070880731e-02,-2.36247391829642e-02,-2.59517061936557e-02,-2.18425030921189e-02,-1.24156423243198e-02
-7.99792926613515e-03,-1.35065987284927e-02,-1.47555369254645e-02,-1.12676231448623e-02,-4.15490411563587e-03,3.97438544955969e-03,9.55968949639257e-03,9.06436369957457e-03,2.48643014037891e-04,-1.65399275027076e-02,-3.74744270418582e-02,-5.52366865306235e-02,-6.02767310014399e-02,-4.34119602564389e-02,7.18728166486074e-04,7.04591082054630e-02,1.55683466107654e-01,2.39302327421639e-01,3.01865435892101e-01,3.27871416690085e-01,3.11244851140603e-01,2.57509905290123e-01,1.81635583507789e-01,1.02578563622480e-01,3.69952949561202e-02,-5.33694635035124e-03,-2.29996429589237e-02,-2.14535445017270e-02,-9.81610545764872e-03,2.61602615048036e-03,8.98255093316677e-03,6.12378687426570e-03,-5.44297788762199e-03,-2.24490904303556e-02,-4.02248339975040e-02,-5.40615932226754e-02,-6.03067854059495e-02,-5.70517665517841e-02,-4.43840552905491e-02,-2.42483170249058e-02
-2.00699230770422e-02,-3.63032104551214e-02,-4.57234736671286e-02,-4.69345065036573e-02,-4.05615749482263e-02,-2.92862473946223e-02,-1.73782550668778e-02,-9.69540802886612e-03,-1.02395318486861e-02,-2.05237270038012e-02,-3.81982619342099e-02,-5.65313584251402e-02,-6.53331574774738e-02,-5.36151143253946e-02,-1.36283960563076e-02,5.49450455855674e-02,1.42549674415859e-01,2.30849498887808e-01,2.97875072175772e-01,3.25668453407505e-01,3.07155190109501e-01,2.48908588089408e-01,1.68397436847291e-01,8.71275141957476e-02,2.30128960656678e-02,-1.47510929507825e-02,-2.67570701645344e-02,-2.09153259539960e-02,-8.23313042828734e-03,1.25301672063449e-03,1.16234634551479e-03,-1.02890260055228e-02,-3.08040035787985e-02,-5.53952548577067e-02,-7.80606168269199e-02,-9.33010448931385e-02,-9.72289163515331e-02,-8.81781469308694e-02,-6.68389088689321e-02,-3.59995562912794e-02
-3.22331311184488e-02,-5.93286379630095e-02,-7.71112316541680e-02,-8.32057699545594e-02,-7.76189896751979e-02,-6.29269073973498e-02,-4.39379490189430e-02,-2.67461668029120e-02,-1.71925106133833e-02,-1.89309935350743e-02,-3.15410785866589e-02,-4.93764160479331e-02,-6.19577036057325e-02,-5.65059604643669e-02,-2.25044321442031e-02,4.29693000441404e-02,1.31499108871902e-01,2.23719704718191e-01,2.94952756554694e-01,3.24429003587652e-01,3.03907591312688e-01,2.41196410618850e-01,1.56636384671602e-01,7.44886445605263e-02,1.37225138195813e-02,-1.76056074870533e-02,-2.27209491926274e-02,-1.23597939992059e-02,5.93786199305552e-04,5.70379891929033e-03,-2.45079165189995e-03,-2.38543782885520e-02,-5.41875387112196e-02,-8.67132195356089e-02,-1.14233344848098e-01,-1.30681597569368e-01,-1.32161400446744e-01,-1.17414250928468e-01,-8.78023918956711e-02,-4.69268285334927e-02
-4.37614528473845e-02,-8.12313222561628e-02,-1.07127730386605e-01,-1.18091481227866e-01,-1.13389349477887e-01,-9.52694147862916e-02,-6.88110513875358e-02,-4.11236782193498e-02,-1.98230272867622e-02,-1.08849782975368e-02,-1.62601875037882e-02,-3.19885898706654e-02,-4.78399272332330e-02,-4.94577105130255e-02,-2.32882024274551e-02,3.68566185461475e-02,1.24416179467417e-01,2.19384170502380e-01,2.94294811945688e-01,3.25249072747736e-01,3.02674866488164e-01,2.35796006766168e-01,1.48160340661847e-01,6.68788347447852e-02,1.16028569731916e-02,-1.14526844705300e-02,-8.79571392249530e-03,5.74993433129552e-03,1.76386870422855e-02,1.65691346184708e-02,-1.33204053462640e-03,-3.38305316032683e-02,-7.44372687218819e-02,-1.14774267018838e-01,-1.46722231116441e-01,-1.63975141830313e-01,-1.62909970837077e-01,-1.42849350441296e-01,-1.05866120963636e-01,-5.62839934606219e-02
-5.38874042242108e-02,-1.00585162100803e-01,-1.33893975700877e-01,-1.49536653158312e-01,-1.45948455774830e-01,-1.24800513572902e-01,-9.10830914241571e-02,-5.25473333095760e-02,-1.83340286132112e-02,3.24337911361648e-03,7.49941212983026e-03,-3.95448908115914e-03,-2.18791801727092e-02,-3.08283041087318e-02,-1.41639309285120e-02,3.81696148810035e-02,1.22309734736764e-01,2.18230189215024e-01,2.95821382807936e-01,3.27873929959964e-01,3.03362443037608e-01,2.33062691770989e-01,1.43924155441103e-01,6.57783505683208e-02,1.83520444527806e-02,5.19038116793725e-03,1.59138081781999e-02,3.35747061091186e-02,4.24609817127330e-02,3.31497497370681e-02,3.97208910297565e-03,-4.02706619054456e-02,-9.09308653479679e-02,-1.38278770319228e-01,-1.73699610205692e-01,-1.91070701656932e-01,-1.87361196648452e-01,-1.62635418141578e-01,-1.19668550219580e-01,-6.33507406126049e-02
